==PROF== Connected to process 53332 (/usr/bin/python3.10)
==PROF== Disconnected from process 53332
"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","53332","python3.10","127.0.0.1","53332  ""<default domain>:TARGET:none:none:none:none:none:none"" ","","func_kernel","1","7","(32, 1, 1)","(8192, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes_read.sum","byte","52543297792"
"0","53332","python3.10","127.0.0.1","53332  ""<default domain>:TARGET:none:none:none:none:none:none"" ","","func_kernel","1","7","(32, 1, 1)","(8192, 1, 1)","0","8.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","56.56"
"0","53332","python3.10","127.0.0.1","53332  ""<default domain>:TARGET:none:none:none:none:none:none"" ","","func_kernel","1","7","(32, 1, 1)","(8192, 1, 1)","0","8.0","Command line profiler metrics","gpu__time_duration.sum","ns","99096608"
"0","53332","python3.10","127.0.0.1","53332  ""<default domain>:TARGET:none:none:none:none:none:none"" ","","func_kernel","1","7","(32, 1, 1)","(8192, 1, 1)","0","8.0","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","54.66"
